# Notes : Entity List : FF_QC80percent_noBlank
#Interpretation : Samples
#Experiment : AH_ZicHilic_negative
#Flag Value: [Present]
#Entities where at least 80.0 percent of samples in any 1 out of 4 conditions have flags in [Present]
# Technology : MassHunterQual.UNIDENTIFIED_COMPOUNDS.AH_ZicHilic_negative_2017_Aug_03_15_15_25
# Owner : gxuser
# Created On : Fri Aug 04 08:20:47 CEST 2017
Compound	Number Passed	DM_4(raw)	DM_44(raw)	DM_46(raw)	DM_58(raw)	DM_72(raw)	DM_74(raw)	DM_76(raw)	DM_82(raw)	DM_86(raw)	DM_89(raw)	DM_94(raw)	DM_99(raw)	DM_302(raw)	DM_303(raw)	DM_305(raw)	DM_316(raw)	K_2(raw)	K_3(raw)	K_6(raw)	K_10(raw)	K_17(raw)	K_19(raw)	K_21(raw)	K_22(raw)	K_35(raw)	K_36(raw)	K_48(raw)	K_51(raw)	K_52(raw)	K_59(raw)	K_61(raw)	K_66(raw)	K_68(raw)	K_70(raw)	K_83(raw)	PEX_8(raw)	PEX_30(raw)	PEX_34(raw)	PEX_69(raw)	PEX_84(raw)	PEX_304(raw)	PEX_307(raw)	PEX_308(raw)	PEX_309(raw)	PEX_310(raw)	PEX_312(raw)	PEX_314(raw)	PEX_317(raw)	PEX_320(raw)	PEX_321(raw)	PEX_41(raw)	PEX_98(raw)	PEX_315(raw)	PEX_319(raw)	QC_1(raw)	QC_2(raw)	QC_3(raw)	QC_4(raw)	QC_5(raw)	QC_6(raw)	QC_7(raw)	QC_8(raw)	QC_9(raw)	QC_10(raw)
95.98664@6.2042246	4	659773.0	2113385.0	1998366.0	657316.0	1294123.0	2305581.0	2382826.0	2006058.0	1675191.0	1899690.0	1.0	1884264.0	1.0	1620251.0	1.0	2396284.0	2035027.0	1643473.0	1539485.0	1828370.0	2377206.0	499565.0	641825.0	1287409.0	2511263.0	1690925.0	1625718.0	2083286.0	1787120.0	1.0	1748529.0	1.0	2302017.0	1954445.0	2003847.0	1606388.0	1660998.0	1605414.0	1842356.0	729736.0	2462084.0	1334063.0	1785861.0	1272053.0	496576.0	1175490.0	1836643.0	1222687.0	1019741.0	2082271.0	1513175.0	1907051.0	2393864.0	1234916.0	1585518.0	1691028.0	1670704.0	1643898.0	1624012.0	1657569.0	1637713.0	1680416.0	1.0	1550750.0
80.96309@6.2030315	4	1030102.0	3450129.0	3140298.0	1038711.0	2091986.0	3588821.0	3759523.0	3096954.0	2766055.0	2952460.0	3038047.0	2908547.0	1959066.0	2491896.0	2841767.0	3916834.0	3223589.0	2635701.0	2519810.0	3006537.0	3848590.0	799022.0	1039914.0	1947904.0	3830297.0	2791146.0	2627994.0	3364820.0	2886411.0	1.0	2710923.0	1609761.0	3706544.0	3188301.0	3176398.0	2638124.0	2650631.0	2451766.0	1992734.0	1126893.0	3716127.0	2099975.0	2899433.0	2023884.0	652165.0	1876970.0	2888654.0	1972342.0	1544264.0	3335066.0	2383380.0	3015656.0	3737799.0	1944992.0	2603798.0	2706449.0	2726226.0	2653757.0	2593479.0	2554367.0	2724962.0	2621905.0	2516297.0	2489555.0
456.00824@6.236621	1	1133316.0	1027509.0	1476031.0	1.0	1194315.0	993579.0	1312926.0	609020.0	1552554.0	743767.0	1328473.0	1095532.0	1795514.0	1077640.0	1.0	1177885.0	1173754.0	2150871.0	1.0	1252961.0	1.0	1.0	775056.0	921267.0	837338.0	1158579.0	1404736.0	1211191.0	1.0	1434289.0	1712680.0	1665291.0	1107220.0	1172634.0	1.0	1260757.0	1.0	1.0	1143132.0	1.0	1.0	784028.0	1.0	1092339.0	1.0	1033030.0	1178642.0	1103725.0	1.0	1131628.0	790690.0	1.0	1288050.0	1218081.0	1530954.0	1675341.0	1694038.0	1630393.0	1634419.0	1667558.0	1627251.0	1587920.0	1193010.0	1204819.0
340.02036@6.2594366	3	9514468.0	9198484.0	1.0900515E7	7629019.0	9567941.0	1.038075E7	1.0	1.0	9088040.0	5717435.0	9300468.0	1.0849277E7	1.2182511E7	7198080.0	9509977.0	1.0134307E7	1.4066773E7	1.5219327E7	1.3140452E7	1.1946862E7	1492045.0	1.0	5155437.0	1.0	8173341.0	7518042.0	1.3924628E7	1.057629E7	9191303.0	1.5068967E7	1.1970586E7	1.1207105E7	1.288917E7	1.2225281E7	1.0	1.150349E7	2629376.0	1.0	1.2513228E7	733652.0	1303758.0	5836166.0	9194124.0	9345234.0	1.0	1.0	1.0512011E7	7129064.0	1142429.0	1.0775977E7	7136707.0	1.0	8347473.0	7515512.0	1.0974642E7	1.2333074E7	1.2197711E7	1.1881602E7	1.1803572E7	1.1551281E7	1.119651E7	1.1115373E7	1.0872986E7	1.0616518E7
438.02563@6.227706	4	225913.0	185172.0	829624.0	224995.0	230518.0	186455.0	174778.0	90538.0	208220.0	115974.0	177725.0	230899.0	223358.0	402603.0	191952.0	863978.0	794121.0	1.0	177763.0	276535.0	132464.0	1.0	77333.0	137098.0	144646.0	149662.0	263501.0	249857.0	176292.0	263396.0	966286.0	305225.0	255245.0	211296.0	63897.0	311912.0	25736.0	106506.0	241948.0	1.0	107727.0	118630.0	161450.0	765702.0	1.0	123690.0	996419.0	185539.0	1.0	1044890.0	539846.0	174757.0	680220.0	168950.0	339727.0	276803.0	291931.0	267129.0	1153061.0	1219080.0	306673.0	319023.0	1.0	215545.0
360.04907@6.2340655	4	8238351.0	6933029.0	7541049.0	5916248.0	8590818.0	8154290.0	6135387.0	3843004.0	7007506.0	3148465.0	6367434.0	8813520.0	9844323.0	5457446.0	6026563.0	8800889.0	9297539.0	1.0725827E7	7929009.0	1.0855926E7	3475041.0	1.0	2132582.0	3847002.0	5136418.0	5325083.0	1.1380348E7	7486524.0	6502918.0	1.0345898E7	9761338.0	1.0406886E7	7815310.0	9101634.0	1881804.0	9744971.0	547896.0	3515640.0	8109509.0	1.0	3316419.0	3079193.0	6478476.0	7706602.0	1.0	4634962.0	7698364.0	7106797.0	93968.0	8516969.0	4127997.0	6953472.0	6591116.0	6703618.0	9708097.0	1.1795106E7	1.168982E7	1.0364494E7	9248334.0	1.5401442E7	9428668.0	1.0934129E7	9332198.0	9578043.0
474.19046@6.2606997	4	130883.0	153463.0	177595.0	91319.0	150560.0	180712.0	186236.0	133214.0	141337.0	137222.0	173455.0	167090.0	181907.0	150029.0	180436.0	174535.0	175543.0	194190.0	143658.0	151715.0	155242.0	1.0	75188.0	179203.0	162030.0	156398.0	197639.0	157011.0	157536.0	173195.0	181046.0	170492.0	179262.0	159192.0	124627.0	154841.0	99234.0	138381.0	158540.0	1.0	154059.0	114940.0	161240.0	180382.0	1.0	154485.0	197925.0	127986.0	1.0	191731.0	117849.0	185491.0	181685.0	151383.0	143069.0	179236.0	167392.0	168470.0	174236.0	167856.0	167755.0	164272.0	169126.0	158640.0
516.23755@6.2615967	4	244490.0	280396.0	312159.0	176770.0	292196.0	319754.0	329929.0	215071.0	259976.0	241910.0	324928.0	325351.0	337984.0	263704.0	321573.0	316330.0	326175.0	363886.0	259497.0	285336.0	264294.0	1.0	131367.0	277596.0	257373.0	280402.0	379478.0	287750.0	282052.0	335963.0	320125.0	307729.0	326189.0	299776.0	206694.0	271635.0	109446.0	250752.0	288113.0	27964.0	266199.0	217167.0	294509.0	318215.0	1.0	283429.0	347271.0	226745.0	48464.0	343580.0	214668.0	332028.0	328617.0	283245.0	280556.0	330277.0	321028.0	305008.0	318083.0	313320.0	299044.0	293762.0	298483.0	289773.0
502.22208@6.2616835	4	604754.0	679730.0	743607.0	413578.0	704927.0	768732.0	814601.0	539139.0	640931.0	589998.0	790272.0	789762.0	807776.0	644053.0	793735.0	800606.0	801529.0	887708.0	634826.0	716998.0	640342.0	51071.0	323153.0	671499.0	637175.0	678284.0	937332.0	685577.0	682335.0	816018.0	794123.0	754437.0	795246.0	718472.0	501893.0	675068.0	267835.0	600928.0	708937.0	86872.0	626488.0	520526.0	719924.0	805928.0	1.0	677422.0	861033.0	565672.0	118727.0	863983.0	526359.0	796224.0	811148.0	679251.0	653972.0	803902.0	771810.0	773171.0	780425.0	769258.0	740752.0	723728.0	729902.0	710821.0
488.20648@6.261112	4	496338.0	534871.0	613080.0	346303.0	578598.0	638922.0	679152.0	423942.0	532346.0	482561.0	648208.0	651158.0	683686.0	531199.0	654586.0	641040.0	644525.0	721826.0	527009.0	581415.0	536606.0	42933.0	266082.0	560151.0	522518.0	566095.0	753370.0	570282.0	569206.0	666955.0	660349.0	644187.0	665118.0	591237.0	412882.0	541289.0	239327.0	498243.0	578620.0	72379.0	515331.0	421809.0	588319.0	679051.0	1.0	553827.0	704428.0	463986.0	98497.0	701472.0	436344.0	657930.0	670468.0	566298.0	560214.0	665893.0	639731.0	630949.0	652780.0	634775.0	598206.0	593930.0	578940.0	582867.0
442.18564@6.25965	4	52820.0	56843.0	67871.0	38612.0	60560.0	71979.0	68473.0	58634.0	57375.0	51196.0	66527.0	69247.0	81291.0	63591.0	70346.0	66640.0	64794.0	70377.0	57472.0	62707.0	55430.0	1.0	27004.0	61186.0	52725.0	57455.0	74765.0	59957.0	68285.0	66955.0	70147.0	76489.0	71699.0	62080.0	42797.0	56364.0	24111.0	53577.0	55643.0	1.0	57177.0	45796.0	65956.0	76993.0	1.0	60691.0	73879.0	51909.0	1.0	71619.0	47365.0	75095.0	67025.0	59086.0	59269.0	66111.0	66335.0	64151.0	63727.0	67438.0	67215.0	68185.0	67745.0	72064.0
270.95258@6.259406	4	193122.0	193232.0	197557.0	192537.0	239389.0	189612.0	208510.0	164234.0	217900.0	204677.0	196495.0	218369.0	229559.0	212993.0	210891.0	206314.0	191635.0	1.0	136055.0	226879.0	163048.0	1.0	128771.0	199290.0	168531.0	191988.0	196896.0	189616.0	187999.0	164125.0	205936.0	213467.0	180609.0	180788.0	186098.0	195932.0	118881.0	202467.0	145432.0	1.0	197190.0	159458.0	1.0	233643.0	1.0	246497.0	224158.0	186583.0	61709.0	236137.0	155915.0	238617.0	218074.0	220068.0	146446.0	164094.0	172551.0	188361.0	193247.0	190229.0	189696.0	182447.0	183266.0	184452.0
176.0311@6.270031	4	1.40562304E8	1.70425152E8	1.9391392E8	1.11820224E8	1.48158016E8	2.1864544E8	1.92315024E8	1.29983872E8	1.57912E8	1.30875216E8	1.85698816E8	1.95267744E8	1.91260528E8	1.43065952E8	1.8946064E8	1.84928032E8	2.3755704E8	2.81618528E8	2.26813056E8	1.6025624E8	1.73757648E8	1.451463E7	8.5095056E7	1.66715824E8	1.75150208E8	1.83609872E8	2.63001392E8	1.7204656E8	1.65835088E8	2.64552752E8	2.07257072E8	1.74228384E8	2.32626576E8	1.8352896E8	1.14580416E8	1.89303328E8	7.260388E7	1.45318096E8	2.36438528E8	1.8629244E7	1.55409504E8	1.3375664E8	1.81482672E8	1.85471168E8	1.0	1.51149744E8	2.1223688E8	1.3621824E8	2.9579654E7	2.17585744E8	1.4942744E8	1.9587576E8	2.2880376E8	1.55874368E8	1.90095168E8	1.86150784E8	1.84419744E8	1.77617616E8	1.86898976E8	1.71574736E8	1.67874272E8	1.6846216E8	1.72908896E8	1.55627504E8
88.01462@6.2701874	4	5649595.0	7392348.0	9006454.0	4292458.0	5893438.0	9469759.0	8125326.0	5476982.0	6513488.0	5156989.0	7986462.0	8385412.0	7751089.0	5995128.0	8770805.0	7785450.0	8661767.0	1.1611822E7	8883664.0	6161932.0	7163957.0	805969.0	3062580.0	7145610.0	7529147.0	7159903.0	9706276.0	6417094.0	7032185.0	1.0609469E7	7358569.0	6834235.0	9192438.0	7194277.0	4962240.0	6273783.0	3178493.0	6635131.0	9410920.0	1152960.0	6518507.0	5275304.0	8136566.0	7624703.0	5608859.0	6518544.0	8765965.0	4981737.0	1532758.0	8415607.0	6095417.0	8877478.0	9172103.0	6126279.0	7076934.0	7767394.0	7093020.0	7304177.0	6943046.0	6782152.0	6994240.0	6935713.0	6575924.0	6565647.0
116.00951@6.270219	4	5749038.0	8519537.0	9653425.0	4039265.0	6020512.0	9066227.0	8828230.0	6185824.0	6949274.0	5845600.0	8248253.0	8925044.0	8396868.0	7522121.0	9491220.0	8915217.0	9701535.0	1.2583072E7	9480516.0	6163532.0	8013615.0	854626.0	3824043.0	7551498.0	7992690.0	7986569.0	1.1275237E7	7534481.0	7912488.0	1.0829647E7	8005822.0	7276119.0	9881091.0	7620632.0	5014078.0	6934241.0	3166380.0	6517436.0	9928288.0	1096714.0	6731440.0	5977219.0	8453099.0	8432393.0	136302.0	6596606.0	9621569.0	5493068.0	1382112.0	9689714.0	6333618.0	9270310.0	1.0248958E7	6472676.0	8345307.0	8222630.0	8335869.0	8344103.0	8130029.0	8096191.0	7570538.0	7925169.0	7457086.0	7259913.0
320.0539@6.302453	4	3101296.0	5442651.0	4902967.0	2590631.0	3062378.0	7475765.0	6718881.0	5981496.0	5948728.0	7079838.0	7571860.0	6523582.0	3617471.0	6354872.0	6814512.0	7834636.0	3884199.0	3405854.0	2330512.0	2381677.0	7487018.0	1088575.0	4888542.0	7393695.0	6814507.0	6598281.0	6688384.0	4725003.0	6111551.0	4274346.0	4140674.0	3356910.0	4592752.0	3452870.0	6162815.0	2807121.0	4265242.0	6677236.0	3494219.0	1516922.0	7493388.0	6743140.0	6009522.0	6647136.0	268129.0	8105885.0	6301565.0	8951351.0	2107967.0	6102557.0	5950112.0	7549435.0	8554367.0	7370307.0	3206768.0	3627735.0	4423595.0	3976318.0	3382571.0	6126681.0	3528174.0	4075502.0	3794128.0	3730357.0
72.01945@6.2770658	4	796948.0	973901.0	1319564.0	546890.0	799369.0	1316069.0	1135614.0	787129.0	843101.0	755412.0	1132776.0	1192673.0	1035403.0	992053.0	1144154.0	1113871.0	1332796.0	1442398.0	1214510.0	796372.0	1014413.0	1.0	476365.0	998974.0	983613.0	994134.0	1312040.0	922472.0	980669.0	1372466.0	954779.0	902594.0	1187320.0	1100293.0	778893.0	821492.0	478187.0	867712.0	1400465.0	232723.0	972272.0	737910.0	1189222.0	1039917.0	541537.0	938359.0	1173318.0	791259.0	1.0	1142164.0	907304.0	1189725.0	1278208.0	907838.0	962113.0	943689.0	982930.0	1007197.0	1018318.0	1096691.0	1040527.0	1012818.0	1044569.0	962722.0
60.01935@6.2846255	4	774716.0	1388704.0	1441271.0	573742.0	709378.0	1299369.0	1694612.0	1429461.0	1049598.0	1411557.0	1600878.0	1217379.0	987854.0	1156464.0	1691652.0	1397238.0	1466876.0	1639469.0	1144758.0	866443.0	2096180.0	337058.0	786496.0	1775312.0	1516932.0	1628413.0	1470744.0	1120819.0	1273475.0	1384295.0	949985.0	910057.0	1353228.0	1173949.0	1238670.0	1054261.0	1292837.0	1641814.0	1506037.0	810386.0	1716503.0	1432457.0	1277903.0	1092482.0	474984.0	1350486.0	1214598.0	1017631.0	917410.0	1233256.0	1270620.0	1584774.0	1816520.0	1151008.0	1115003.0	1000598.0	1030076.0	997504.0	1114152.0	930952.0	965300.0	962704.0	1026136.0	1065985.0
312.0678@6.336858	4	244903.0	579824.0	556504.0	261967.0	286009.0	650945.0	860251.0	658478.0	636490.0	640285.0	743479.0	645240.0	354082.0	507034.0	781893.0	752079.0	485098.0	420541.0	357019.0	264975.0	975858.0	311525.0	370379.0	871585.0	721210.0	800864.0	620907.0	496936.0	561950.0	525797.0	411284.0	285128.0	559481.0	374375.0	700686.0	287344.0	442276.0	724384.0	467648.0	832203.0	922055.0	811500.0	616100.0	619384.0	1.0	719005.0	670910.0	474922.0	216385.0	561543.0	634192.0	780128.0	1001717.0	594338.0	378145.0	379703.0	393822.0	390543.0	340293.0	338929.0	332240.0	311912.0	320715.0	334536.0
314.02924@6.339873	4	141195.0	1180757.0	685321.0	110279.0	132690.0	1842502.0	3057687.0	6395804.0	897594.0	5966444.0	3393916.0	1327091.0	234151.0	2357282.0	3500907.0	1991212.0	241793.0	141062.0	122473.0	1.0	1.0601282E7	699182.0	1980889.0	6323500.0	3518678.0	4076687.0	653919.0	644716.0	1695215.0	291277.0	274470.0	146585.0	677254.0	234855.0	1.0381029E7	113994.0	1.2303142E7	6631784.0	334528.0	6943837.0	1.0345389E7	5610460.0	2054115.0	1630128.0	2588969.0	4834464.0	1501224.0	1743147.0	9661381.0	1153161.0	3111381.0	3342361.0	5320155.0	2290381.0	171067.0	204056.0	276529.0	243056.0	187836.0	256355.0	251934.0	230946.0	231537.0	252059.0
384.0524@6.415328	2	374103.0	1.0	486861.0	1.0	398751.0	326842.0	554519.0	461582.0	329629.0	441960.0	528236.0	473667.0	422337.0	1221788.0	285863.0	383147.0	658086.0	472470.0	319611.0	272134.0	1.0	1.0	103849.0	252731.0	1.0	291909.0	539940.0	888149.0	506710.0	802909.0	574960.0	353262.0	788860.0	429018.0	173304.0	319596.0	1.0	4.0069772E7	570843.0	1.0	177029.0	1.0	277013.0	293304.0	1.0	1.0	601102.0	214271.0	1.0	572447.0	4.3189564E7	391012.0	290550.0	1.0	1279077.0	5740943.0	1449314.0	1440258.0	1546485.0	1608934.0	1657047.0	1722236.0	1802320.0	1834398.0
368.0577@6.3628573	3	1161262.0	1.0	1503911.0	510064.0	1284374.0	1248012.0	1478782.0	710030.0	1158716.0	756750.0	1278791.0	1579674.0	1515008.0	1462349.0	934523.0	1226839.0	2485353.0	2246489.0	1520091.0	1245446.0	667345.0	1.0	247636.0	592131.0	763774.0	781387.0	2100003.0	1835362.0	1.0	2935981.0	1808965.0	1198873.0	2283154.0	1528227.0	322568.0	1369360.0	115900.0	430693.0	1984423.0	1.0	442153.0	424227.0	923504.0	963700.0	1.0	588843.0	1767526.0	684055.0	1.0	1648210.0	401787.0	1.0	1079047.0	796197.0	2811083.0	2806181.0	2745719.0	2729067.0	2734309.0	2607938.0	2564255.0	2463955.0	2589567.0	1.0
58.04052@6.3935685	3	1053682.0	1225352.0	1.0	551601.0	1067802.0	1088498.0	1205425.0	1118518.0	965519.0	987647.0	1294519.0	1181196.0	1278703.0	1787837.0	914270.0	912312.0	1702563.0	1517801.0	1120558.0	1007944.0	812073.0	1.0	367491.0	748682.0	779995.0	835920.0	1632849.0	1615549.0	1239019.0	1912407.0	1477515.0	1071056.0	1887960.0	1054451.0	531767.0	1089432.0	272412.0	573691.0	1529295.0	1.0	1.0	474268.0	771072.0	915896.0	1.0	689246.0	1477624.0	688470.0	1.0	1550101.0	480716.0	1212970.0	1014305.0	793292.0	2222352.0	2183881.0	2237157.0	2137643.0	1875469.0	2225183.0	2198692.0	2177937.0	2353204.0	2255856.0
672.1123@6.4411106	4	23994.0	58793.0	45298.0	61775.0	36812.0	30134.0	41252.0	43181.0	58765.0	34430.0	35252.0	41142.0	64647.0	24728.0	48793.0	49965.0	42284.0	64274.0	77921.0	56726.0	34660.0	63589.0	78647.0	45673.0	58397.0	39604.0	25638.0	61916.0	49601.0	48470.0	35511.0	58884.0	51549.0	91499.0	25785.0	55788.0	43893.0	55007.0	55967.0	50198.0	28789.0	77504.0	49915.0	51301.0	90149.0	33287.0	34682.0	38899.0	39897.0	40839.0	59722.0	24195.0	46823.0	37945.0	43042.0	53206.0	50971.0	46026.0	53550.0	47906.0	45558.0	1.0	48631.0	46625.0
131.09354@6.444437	4	587678.0	653611.0	487358.0	1065403.0	800637.0	820726.0	628799.0	1229535.0	808002.0	702035.0	596940.0	1012876.0	549777.0	582840.0	743061.0	630293.0	808083.0	476055.0	635635.0	794904.0	968490.0	759420.0	501249.0	413755.0	595897.0	375799.0	578302.0	554568.0	785722.0	678323.0	764379.0	457415.0	576892.0	492429.0	449454.0	920879.0	425726.0	633613.0	499393.0	488084.0	577077.0	687704.0	745105.0	617066.0	452996.0	613422.0	445040.0	471363.0	438529.0	490753.0	1153493.0	934295.0	542088.0	473259.0	493651.0	520669.0	524619.0	490436.0	494555.0	485354.0	462062.0	473152.0	482331.0	446111.0
504.0836@6.4389677	4	51428.0	87532.0	71055.0	95839.0	69729.0	57105.0	1.0	1.0	90912.0	58111.0	67276.0	72927.0	89143.0	49232.0	76853.0	79584.0	74762.0	94392.0	102098.0	88522.0	57482.0	83243.0	114415.0	67697.0	83673.0	70393.0	55182.0	92520.0	75258.0	77514.0	64452.0	89299.0	80255.0	121327.0	51711.0	90740.0	67525.0	80859.0	88033.0	71348.0	58002.0	101880.0	76923.0	79501.0	119642.0	60494.0	65900.0	66448.0	62144.0	72291.0	88995.0	48980.0	75128.0	74656.0	69196.0	82598.0	81790.0	77197.0	82862.0	91054.0	75374.0	76612.0	75714.0	73917.0
304.06406@6.479714	4	201676.0	299090.0	173461.0	298027.0	200146.0	233849.0	367454.0	420020.0	393519.0	425588.0	299041.0	291790.0	184559.0	269900.0	343721.0	319961.0	151655.0	114620.0	1.0	177548.0	372576.0	465176.0	416636.0	419515.0	340976.0	331629.0	173170.0	232310.0	1.0	147285.0	186190.0	165114.0	199808.0	231494.0	453768.0	166896.0	551041.0	450632.0	1.0	619252.0	478905.0	541129.0	293152.0	297982.0	662900.0	456440.0	255943.0	348238.0	718751.0	251662.0	382760.0	306448.0	361552.0	381016.0	156338.0	174649.0	178428.0	163631.0	145420.0	164830.0	168885.0	160702.0	166633.0	160758.0
204.08897@6.461282	4	521042.0	327927.0	255262.0	454913.0	343735.0	458476.0	259465.0	308391.0	428875.0	234628.0	378453.0	495500.0	327346.0	342074.0	338385.0	348089.0	549018.0	350789.0	259432.0	511255.0	308187.0	406418.0	236905.0	273681.0	295614.0	204299.0	513758.0	396538.0	264914.0	361878.0	426265.0	336107.0	483725.0	266756.0	251730.0	544181.0	314508.0	335987.0	262322.0	313097.0	355828.0	227834.0	428652.0	334395.0	239522.0	418279.0	318128.0	349502.0	299644.0	390525.0	383254.0	492267.0	286382.0	304129.0	273968.0	291731.0	283965.0	282558.0	274087.0	289028.0	256811.0	241052.0	272006.0	245277.0
397.9777@6.4288774	2	245513.0	159223.0	1.0	1.0	328978.0	328920.0	341783.0	293387.0	359295.0	322823.0	333209.0	362168.0	1.0	272021.0	211840.0	386693.0	1.0	1.0	212379.0	1.0	338024.0	253517.0	146956.0	333123.0	309898.0	1.0	369511.0	1.0	1.0	1.0	331475.0	334644.0	280336.0	167469.0	288011.0	1.0	278002.0	328628.0	1.0	268377.0	311690.0	163054.0	317941.0	324040.0	122290.0	291311.0	336458.0	290641.0	244344.0	327990.0	1.0	300561.0	332316.0	323721.0	337819.0	1.0	374210.0	355951.0	1.0	338782.0	346649.0	296796.0	278161.0	317159.0
738.0577@6.550597	4	73880.0	53198.0	44960.0	91084.0	72726.0	55703.0	51622.0	1.0	70684.0	1.0	46851.0	52920.0	76558.0	1.0	44246.0	52054.0	75069.0	72896.0	69422.0	91470.0	1.0	51658.0	41170.0	44773.0	37224.0	40939.0	68405.0	62543.0	47056.0	73597.0	76444.0	78668.0	61393.0	81005.0	60235.0	75535.0	28999.0	1.0	60560.0	47073.0	1.0	51300.0	46325.0	1.0	73319.0	61543.0	68688.0	45727.0	58323.0	67289.0	25871.0	57546.0	49640.0	57623.0	68802.0	69970.0	69516.0	57347.0	71724.0	60391.0	62171.0	66529.0	61258.0	62248.0
404.01685@6.5871887	2	98171.0	133901.0	165937.0	80315.0	79050.0	78694.0	87899.0	38768.0	63104.0	1.0	55520.0	124469.0	142109.0	1.0	46159.0	1.0	83876.0	1.0	105231.0	95049.0	30191.0	73071.0	66672.0	1.0	1.0	64918.0	151771.0	118312.0	79939.0	243727.0	140250.0	1.0	76363.0	86342.0	59046.0	1.0	49909.0	1.0	88921.0	64120.0	1.0	56596.0	110843.0	67890.0	1.0	75060.0	60993.0	75791.0	66628.0	158804.0	48470.0	82319.0	81172.0	86402.0	57910.0	64776.0	68340.0	203638.0	64972.0	192565.0	62403.0	62372.0	60711.0	64230.0
696.51404@6.609152	4	239270.0	74626.0	87705.0	135292.0	207004.0	128384.0	136968.0	246088.0	141810.0	95709.0	120639.0	109243.0	81788.0	264372.0	133018.0	149087.0	130980.0	149003.0	76259.0	144165.0	108028.0	105700.0	58897.0	146431.0	64703.0	126968.0	115521.0	99626.0	271175.0	88333.0	121020.0	129957.0	110944.0	85735.0	121668.0	127105.0	85886.0	90516.0	108630.0	191580.0	140256.0	93754.0	116326.0	135884.0	75713.0	180506.0	231753.0	125439.0	317779.0	132796.0	85510.0	144874.0	103636.0	127726.0	46145.0	60407.0	55817.0	51107.0	53001.0	59606.0	52565.0	48826.0	49025.0	50420.0
308.95456@6.5987906	1	152516.0	1.0	1.0	1.0	154632.0	112454.0	1.0	116684.0	143480.0	145195.0	130378.0	115799.0	1.0	99803.0	140498.0	125226.0	1.0	96098.0	1.0	170626.0	107778.0	206247.0	81053.0	100289.0	1.0	1.0	1.0	136866.0	136737.0	1.0	132350.0	167602.0	1.0	155092.0	147330.0	1.0	1.0	154577.0	1.0	227617.0	1.0	145324.0	102316.0	147856.0	271264.0	143081.0	112197.0	1.0	188680.0	130498.0	140256.0	122926.0	114933.0	157532.0	94561.0	117400.0	116408.0	1.0	115304.0	126727.0	109684.0	147328.0	133144.0	141369.0
288.0574@6.651875	3	135609.0	131950.0	154956.0	1.0	1.0	140540.0	161711.0	199245.0	178879.0	148195.0	1.0	138157.0	137041.0	171655.0	165574.0	177161.0	115127.0	161748.0	166396.0	280140.0	182913.0	301962.0	283094.0	219720.0	172247.0	185192.0	109188.0	175967.0	166696.0	125100.0	155724.0	142218.0	152793.0	289387.0	160757.0	161780.0	209128.0	1.0	1.0	1.0	165763.0	152889.0	107501.0	1428836.0	185084.0	1.0	107577.0	165931.0	118028.0	1.0	3715954.0	122133.0	140351.0	139087.0	134223.0	151510.0	150418.0	142655.0	136343.0	146321.0	142796.0	132075.0	134987.0	132195.0
131.09328@6.71482	4	688568.0	688199.0	457200.0	1177632.0	783224.0	733145.0	569177.0	919559.0	799164.0	616659.0	494443.0	692799.0	589932.0	512674.0	683099.0	543296.0	1.0	439501.0	551345.0	757662.0	683063.0	666109.0	545958.0	401410.0	535112.0	305119.0	500420.0	422588.0	1.0	646001.0	709418.0	1.0	528522.0	520674.0	398112.0	800360.0	370416.0	526216.0	475725.0	404872.0	601315.0	733385.0	683484.0	569588.0	452054.0	546425.0	414541.0	401715.0	461398.0	386145.0	985589.0	629657.0	500279.0	435032.0	517967.0	511224.0	517476.0	502102.0	493495.0	511995.0	467692.0	439652.0	461993.0	417398.0
674.2373@6.7655005	4	42958.0	58478.0	66320.0	83276.0	87267.0	95190.0	90543.0	76657.0	86077.0	55043.0	70875.0	67156.0	58922.0	78049.0	76628.0	103779.0	107444.0	77011.0	88124.0	88164.0	97555.0	140380.0	100061.0	85560.0	77651.0	97578.0	67808.0	122056.0	78565.0	119159.0	61370.0	61636.0	112188.0	87276.0	65832.0	86316.0	95665.0	93205.0	88710.0	92284.0	82764.0	118291.0	66013.0	61861.0	75451.0	61522.0	68636.0	60563.0	73631.0	91423.0	86025.0	70349.0	85038.0	70181.0	73874.0	100744.0	91891.0	85633.0	94614.0	84902.0	86219.0	82366.0	82777.0	82616.0
332.05927@6.8203063	3	418565.0	1315247.0	749092.0	376795.0	572955.0	668803.0	852431.0	848838.0	1042876.0	642485.0	790602.0	977951.0	1098552.0	779175.0	834431.0	983971.0	592980.0	905113.0	1064447.0	459414.0	364003.0	332783.0	952739.0	475294.0	704474.0	609068.0	1.0	1216168.0	964372.0	874529.0	699047.0	928331.0	1016117.0	1668121.0	531701.0	767241.0	359169.0	581915.0	977281.0	609934.0	602764.0	1315050.0	912321.0	885128.0	1625324.0	885432.0	901129.0	1059168.0	824423.0	996344.0	945338.0	1.0	852468.0	816420.0	800965.0	896048.0	885538.0	881645.0	868468.0	857768.0	897587.0	845356.0	914661.0	933194.0
